Indicador,CodDepto,Departamento,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,13,Bolívar,100,Porcentaje,2018-12,274.00,972.00,28.19
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,13,Bolívar,100,Porcentaje,2019-12,231.00,956.00,24.16
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,13,Bolívar,100,Porcentaje,2020-12,271.00,908.00,29.85
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,13,Bolívar,100,Porcentaje,2021-12,300.00,1019.00,29.44
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,13,Bolívar,1,Días,2015-12,999.00,22.00,45.41
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,13,Bolívar,1,Días,2016-12,1172.00,14.00,83.71
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,13,Bolívar,1,Días,2017-12,335.00,6.00,55.83
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,13,Bolívar,1,Días,2018-12,520.00,10.00,52.00
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,13,Bolívar,1,Días,2019-12,91.00,3.00,30.33
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,13,Bolívar,1,Días,2020-12,356.00,7.00,50.86
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,13,Bolívar,1,Días,2015-12,107.00,6.00,17.83
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,13,Bolívar,1,Días,2016-12,34.00,6.00,5.67
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,13,Bolívar,1,Días,2017-12,42.00,7.00,6.00
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,13,Bolívar,1,Días,2018-12,37.00,6.00,6.17
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,13,Bolívar,1,Días,2019-12,31.00,7.00,4.43
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,13,Bolívar,1,Días,2020-12,13.00,6.00,2.17
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,13,Bolívar,1,Días,2021-12,4.00,1.00,4.00
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,13,Bolívar,100,Proporción,2017-12,7.00,9.00,77.78
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,13,Bolívar,100,Proporción,2018-12,3.00,3.00,100.00
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,13,Bolívar,100,Proporción,2019-12,2.00,4.00,50.00
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,13,Bolívar,100,Proporción,2020-12,2.00,3.00,66.67
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,13,Bolívar,100,Proporción,2021-12,3.00,3.00,100.00
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2016-06,8.00,422.00,1.90
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2016-12,22.00,725.00,3.03
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2017-06,12.00,350.00,3.43
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2017-12,9.00,607.00,1.48
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2018-06,17.00,860.00,1.98
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2018-12,42.00,1417.00,2.96
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2019-06,21.00,954.00,2.20
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2019-12,51.00,1641.00,3.11
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2020-06,11.00,534.00,2.06
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2020-12,5.00,260.00,1.92
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2021-06,8.00,473.00,1.69
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2021-12,19.00,995.00,1.91
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2022-06,15.00,1090.00,1.38
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,13,Bolívar,100,Porcentaje,2016-06,4857.00,11731.00,41.40
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,13,Bolívar,100,Porcentaje,2016-12,5983.00,13140.00,45.53
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,13,Bolívar,100,Porcentaje,2017-06,6481.00,8957.00,72.36
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,13,Bolívar,100,Porcentaje,2017-12,6933.00,9794.00,70.79
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,13,Bolívar,100,Porcentaje,2018-06,6395.00,12770.00,50.08
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,13,Bolívar,100,Porcentaje,2018-12,7530.00,14018.00,53.72
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,13,Bolívar,100,Porcentaje,2019-06,7363.00,13193.00,55.81
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,13,Bolívar,100,Porcentaje,2019-12,8698.00,14367.00,60.54
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,13,Bolívar,100,Porcentaje,2020-06,7171.00,11587.00,61.89
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,13,Bolívar,100,Porcentaje,2020-12,7895.00,14127.00,55.89
Proporción de gestantes con valoración por odontología,13,Bolívar,100,Porcentaje,2016-06,1368.00,11731.00,11.66
Proporción de gestantes con valoración por odontología,13,Bolívar,100,Porcentaje,2016-12,871.00,13140.00,6.63
Proporción de gestantes con valoración por odontología,13,Bolívar,100,Porcentaje,2017-06,1104.00,8957.00,12.33
Proporción de gestantes con valoración por odontología,13,Bolívar,100,Porcentaje,2017-12,1169.00,9794.00,11.94
Proporción de gestantes con valoración por odontología,13,Bolívar,100,Porcentaje,2018-06,1898.00,13699.00,13.86
Proporción de gestantes con valoración por odontología,13,Bolívar,100,Porcentaje,2018-12,0.00,14018.00,0.00
Proporción de gestantes con valoración por odontología,13,Bolívar,100,Porcentaje,2019-06,0.00,13193.00,0.00
Proporción de gestantes con valoración por odontología,13,Bolívar,100,Porcentaje,2019-12,0.00,14367.00,0.00
Proporción de gestantes con valoración por odontología,13,Bolívar,100,Porcentaje,2020-06,0.00,11587.00,0.00
Proporción de gestantes con valoración por odontología,13,Bolívar,100,Porcentaje,2020-12,3144.00,14127.00,22.26
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2016-06,9133.00,14822.00,61.62
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2016-12,9886.00,16745.00,59.04
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2017-06,9025.00,15210.00,59.34
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2017-12,10414.00,18643.00,55.86
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2018-06,8626.00,15133.00,57.00
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2018-12,10013.00,17794.00,56.27
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2019-06,8800.00,15436.00,57.01
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2019-12,10135.00,17851.00,56.78
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2020-06,8392.00,14400.00,58.28
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2020-12,10491.00,17906.00,58.59
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2021-06,9387.00,15535.00,60.42
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2021-12,10601.00,17720.00,59.83
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2022-06,9318.00,15136.00,61.56
Proporción de partos por cesárea,13,Bolívar,100,Porcentaje,2022-12,10049.00,15851.00,63.40
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2016-06,229.00,15358.00,14.91
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2016-12,215.00,17435.00,12.33
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2017-06,219.00,15909.00,13.77
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2017-12,272.00,19349.00,14.06
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2018-06,233.00,15724.00,14.82
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2018-12,286.00,18539.00,15.43
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2019-06,216.00,16044.00,13.46
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2019-12,247.00,18480.00,13.37
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2020-06,239.00,14997.00,15.94
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2020-12,266.00,18661.00,14.25
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2021-06,257.00,16179.00,15.88
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2021-12,255.00,18431.00,13.84
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2022-06,272.00,15860.00,17.15
Tasa de mortalidad perinatal,13,Bolívar,1000,Por 1.000 nacimientos,2022-12,267.00,16532.00,16.15
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,13,Bolívar,100,Porcentaje,2016-06,13.00,11731.00,0.11
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,13,Bolívar,100,Porcentaje,2016-12,30.00,13140.00,0.23
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,13,Bolívar,100,Porcentaje,2017-06,24.00,8957.00,0.27
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,13,Bolívar,100,Porcentaje,2017-12,33.00,9794.00,0.34
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,13,Bolívar,100,Porcentaje,2018-06,161.00,12770.00,1.26
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,13,Bolívar,100,Porcentaje,2018-12,28.00,14018.00,0.20
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,13,Bolívar,100,Porcentaje,2019-06,188.00,13193.00,1.42
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,13,Bolívar,100,Porcentaje,2019-12,1.00,14367.00,0.01
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,13,Bolívar,100,Porcentaje,2020-06,13.00,11587.00,0.11
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,13,Bolívar,100,Porcentaje,2020-12,9.00,14127.00,0.06
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2014-06,12.00,37382.00,0.03
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2014-12,21.00,44047.00,0.05
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2015-06,9.00,42557.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2015-12,19.00,26750.00,0.07
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2016-06,15.00,20263.00,0.07
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2016-12,18.00,29349.00,0.06
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2017-06,10.00,29928.00,0.03
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2017-12,19.00,29912.00,0.06
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2018-06,17.00,36361.00,0.05
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2018-12,26.00,36500.00,0.07
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2019-06,5.00,42264.00,0.01
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2019-12,15.00,52701.00,0.03
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2020-06,10.00,26690.00,0.04
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2020-12,7.00,15026.00,0.05
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2021-06,1.00,24375.00,0.00
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,13,Bolívar,100,Porcentaje,2021-12,12.00,31124.00,0.04
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2014-06,5.00,6109.00,0.08
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2014-12,2.00,7737.00,0.03
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2015-06,3.00,7090.00,0.04
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2015-12,5.00,4383.00,0.11
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2016-06,4.00,4423.00,0.09
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2016-12,4.00,4559.00,0.09
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2017-06,2.00,5202.00,0.04
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2017-12,1.00,4353.00,0.02
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2018-06,1.00,6600.00,0.02
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2018-12,1.00,4877.00,0.02
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2019-06,5.00,9131.00,0.05
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2019-12,5.00,8154.00,0.06
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2020-06,3.00,4992.00,0.06
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2020-12,0.00,3153.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2021-06,5.00,4218.00,0.12
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),13,Bolívar,100,Porcentaje,2021-12,3.00,5571.00,0.05
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),13,Bolívar,100,Porcentaje,2016-06,7097.00,11731.00,60.50
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),13,Bolívar,100,Porcentaje,2016-12,8239.00,13140.00,62.70
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),13,Bolívar,100,Porcentaje,2017-06,8274.00,8957.00,92.37
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),13,Bolívar,100,Porcentaje,2017-12,8579.00,9794.00,87.59
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),13,Bolívar,100,Porcentaje,2018-06,9102.00,12770.00,71.28
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),13,Bolívar,100,Porcentaje,2018-12,10299.00,14018.00,73.47
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),13,Bolívar,100,Porcentaje,2019-06,11682.00,13193.00,88.55
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),13,Bolívar,100,Porcentaje,2019-12,11335.00,14367.00,78.90
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),13,Bolívar,100,Porcentaje,2020-06,8186.00,11587.00,70.65
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),13,Bolívar,100,Porcentaje,2020-12,9896.00,14127.00,70.05
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,13,Bolívar,100,Porcentaje,2016-06,42230.00,184271.00,22.92
